,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,zero_crossing
1634,43.0,26.0,"sao paulo, brazil",portuguese37,portuguese,female,1454,brazil,False,104.50390625
1635,25.0,15.0,"rio de janeiro, brazil",portuguese38,portuguese,male,1470,brazil,False,143.6005859375
1636,26.0,8.0,"sao paulo, brazil",portuguese39,portuguese,female,1553,brazil,False,252.16552734375
1638,23.0,0.0,"london, england, uk",portuguese40,portuguese,male,1773,uk,False,208.3701171875
1641,32.0,8.0,"coronel fabriciano, minas gerais, brazil",portuguese43,portuguese,female,1922,brazil,False,114.2607421875
1642,38.0,24.0,"rio de janeiro, brazil",portuguese44,portuguese,female,1930,brazil,False,116.24951171875
1643,19.0,7.0,"salvador, brazil",portuguese45,portuguese,female,1941,brazil,False,182.19189453125
1645,22.0,12.0,"rosario do sul, brazil",portuguese47,portuguese,female,1989,brazil,False,236.39892578125
1646,31.0,26.0,"sao paulo, brazil",portuguese48,portuguese,male,2120,brazil,False,220.94677734375
1648,44.0,15.0,"sao paulo, brazil",portuguese6,portuguese,male,287,brazil,False,121.81982421875
1649,40.0,11.0,"vitoria, brazil",portuguese7,portuguese,male,288,brazil,False,210.85986328125
1650,26.0,7.0,"fortaleza, brazil",portuguese8,portuguese,male,289,brazil,False,158.58642578125
1651,18.0,14.0,"sao paulo, brazil",portuguese9,portuguese,male,290,brazil,False,111.73193359375
1656,22.0,11.0,"ludhiana, india",punjabi10,punjabi,male,2040,india,False,272.384765625
1657,26.0,10.0,"hoshiarpur, india",punjabi2,punjabi,male,292,india,False,93.43115234375
1658,19.0,6.0,"moga, punjab, india",punjabi3,punjabi,male,751,india,False,103.548828125
1659,33.0,3.0,"moga, india",punjabi4,punjabi,female,836,india,False,207.1337890625
1660,49.0,5.0,"ropar, punjab, india",punjabi5,punjabi,male,1612,india,False,550.400390625
1663,44.0,13.0,"jilandhar, punjab, india",punjabi8,punjabi,male,1782,india,False,182.12744140625
1664,19.0,11.0,"kot kapura, india",punjabi9,punjabi,male,2039,india,False,380.63720703125
1690,37.0,36.0,"nizhni novgorod, russia",russian1,russian,male,299,russia,False,207.6748046875
1691,20.0,5.0,"moscow, russia",russian10,russian,female,300,russia,False,69.91845703125
1692,54.0,13.0,"ola magadan, russia",russian11,russian,male,301,russia,False,151.13525390625
1693,62.0,53.0,"st. petersburg, russia",russian12,russian,male,460,russia,False,221.6396484375
1694,26.0,10.0,"moscow, russia",russian13,russian,male,472,russia,False,66.7587890625
1695,33.0,18.0,"pskov, russia",russian14,russian,male,609,russia,False,149.85595703125
1698,37.0,18.0,"pskov, russia",russian17,russian,male,671,russia,False,127.69189453125
1699,23.0,13.0,"komsomolsk-on-amur, russia",russian18,russian,male,831,russia,False,106.64111328125
1703,46.0,10.0,"moscow, russia",russian21,russian,female,954,russia,False,120.0068359375
1706,33.0,19.0,"sochi, russia",russian24,russian,female,1073,russia,False,257.27783203125
1709,21.0,14.0,"moscow, russia",russian27,russian,male,1191,russia,False,193.625
1713,18.0,12.0,"stavropol, russia",russian30,russian,male,1279,russia,False,122.1708984375
1717,19.0,15.0,"vladivostok, russia",russian34,russian,male,1407,russia,False,189.55322265625
1718,27.0,16.0,"dresden, germany",russian35,russian,male,1467,germany,False,402.0751953125
1719,25.0,20.0,"moscow, russia",russian36,russian,male,1518,russia,False,308.49462890625
1720,31.0,10.0,"st. petersburg, russia",russian37,russian,male,1523,russia,False,120.18017578125
1722,25.0,5.0,"brooklyn, new york, usa",russian39,russian,female,1750,usa,False,209.43701171875
1723,68.0,38.0,"moscow, russia",russian4,russian,female,304,russia,False,451.93408203125
1725,30.0,10.0,"nizhni novgorod, russia",russian41,russian,female,1844,russia,False,206.64306640625
1726,24.0,4.0,"moscow, russia",russian42,russian,female,1924,russia,False,206.751953125
1727,27.0,8.0,"st. petersburg, russia",russian43,russian,female,1932,russia,False,226.4501953125
1728,29.0,6.0,"penza, russia",russian44,russian,female,1947,russia,False,118.91748046875
1729,68.0,14.0,"st. petersburg, russia",russian45,russian,female,2027,russia,False,223.5224609375
1730,24.0,7.0,"perm, russia",russian46,russian,female,2105,russia,False,217.50634765625
1731,26.0,6.0,"saransk, russia",russian47,russian,female,2107,russia,False,171.9072265625
1733,25.0,15.0,"khabarovsk, russia",russian5,russian,female,305,russia,False,212.5087890625
1734,26.0,11.0,"moscow, russia",russian6,russian,female,306,russia,False,282.7548828125
1736,66.0,12.0,"moscow, russia",russian8,russian,male,308,russia,False,378.2333984375
1737,23.0,7.0,"moscow, russia",russian9,russian,male,309,russia,False,35.16845703125
1917,20.0,5.0,"miami, florida, usa",spanish72,spanish,female,1238,usa,False,302.0771484375
1982,21.0,6.0,"alexandria, virginia, usa",tagalog17,tagalog,male,2146,usa,False,215.81298828125
1992,21.0,7.0,"taishan, guangdong, china",taishan1,taishan,male,362,china,False,326.30859375
2005,35.0,4.0,"madras, tamil nadu, india",tamil2,tamil,female,429,india,False,98.13623046875
2006,26.0,10.0,"chennai, india",tamil3,tamil,male,531,india,False,122.08740234375
2008,36.0,5.0,"coimbatore, tamil nadu, india",tamil5,tamil,female,1723,india,False,97.2646484375
2009,47.0,6.0,"bangalore, karnataka, india",tamil6,tamil,female,2076,india,False,180.98974609375
2010,29.0,10.0,"kargali, tatarstan, russia",tatar1,tatar,female,368,russia,False,145.54052734375
2011,31.0,6.0,"kadapa, india",telugu1,telugu,male,369,india,False,164.94287109375
2012,18.0,6.0,"guntur, andhra pradesh, india",telugu2,telugu,male,370,india,False,223.03955078125
2014,59.0,8.0,"guangdong province, guangdong, china",teochew1,teochew,female,569,china,False,161.91796875
2032,20.0,7.0,"mysore, india",tibetan3,tibetan,female,376,india,False,341.228515625
2033,25.0,17.0,"adigrat, ethiopia",tigrigna1,tigrigna,female,377,ethiopia,False,175.6845703125
2038,58.0,15.0,"adigrat, ethiopia",tigrigna6,tigrigna,female,1151,ethiopia,False,106.701171875
2043,27.0,26.0,"bingol, turkey",turkish1,turkish,female,381,turkey,False,247.6064453125
2044,27.0,11.0,"ankara, turkey",turkish10,turkish,male,578,turkey,False,104.51513671875
2045,24.0,23.0,"kocaeli, turkey",turkish11,turkish,female,634,turkey,False,149.14794921875
2046,25.0,20.0,"giresun, turkey",turkish12,turkish,male,672,turkey,False,169.65673828125
2047,18.0,3.0,"istanbul, turkey",turkish13,turkish,female,686,turkey,False,104.1923828125
2048,23.0,6.0,"istanbul, turkey",turkish14,turkish,female,735,turkey,False,203.96142578125
2049,18.0,10.0,"ankara, turkey",turkish15,turkish,male,736,turkey,False,151.9853515625
2050,25.0,12.0,"kars, turkey",turkish16,turkish,male,745,turkey,False,292.400390625
2051,31.0,6.0,"ankara, turkey",turkish17,turkish,male,763,turkey,False,76.45361328125
2052,27.0,9.0,"stuttgart, germany",turkish18,turkish,male,926,germany,False,143.4482421875
2053,25.0,18.0,"istanbul, turkey",turkish19,turkish,male,971,turkey,False,129.43994140625
2054,24.0,16.0,"ankara, turkey",turkish2,turkish,male,382,turkey,False,150.4169921875
2055,19.0,9.0,"kocaeli, turkey",turkish20,turkish,female,1144,turkey,False,94.71484375
2056,18.0,4.0,"istanbul, turkey",turkish21,turkish,female,1210,turkey,False,174.76416015625
2057,23.0,6.0,"istanbul, turkey",turkish22,turkish,male,1282,turkey,False,95.6845703125
2058,37.0,11.0,"adana, turkey",turkish23,turkish,female,1291,turkey,False,245.283203125
2059,31.0,12.0,"istanbul, turkey",turkish24,turkish,male,1329,turkey,False,205.4599609375
2060,32.0,26.0,"kars, turkey",turkish25,turkish,male,1570,turkey,False,153.9912109375
2061,45.0,22.0,"sivas, turkey",turkish26,turkish,male,1704,turkey,False,285.6396484375
2062,18.0,7.0,"istanbul, turkey",turkish27,turkish,female,1730,turkey,False,318.7197265625
2063,24.0,4.0,"istanbul, turkey",turkish28,turkish,female,1772,turkey,False,131.55126953125
2064,21.0,11.0,"ankara, turkey",turkish29,turkish,female,1808,turkey,False,133.74853515625
2065,27.0,12.0,"adana, turkey",turkish3,turkish,male,383,turkey,False,156.15234375
2066,24.0,11.0,"izmir, turkey",turkish30,turkish,female,1929,turkey,False,181.3232421875
2067,24.0,11.0,"diyarbakir, turkey",turkish31,turkish,male,2032,turkey,False,361.59326171875
2068,24.0,11.0,"diyarbakir, turkey",turkish32,turkish,male,2033,turkey,False,341.81494140625
2069,24.0,11.0,"diyarbakir, turkey",turkish33,turkish,male,2034,turkey,False,304.853515625
2070,24.0,11.0,"diyarbakir, turkey",turkish34,turkish,male,2035,turkey,False,200.78662109375
2071,24.0,11.0,"izmir, turkey",turkish35,turkish,female,2048,turkey,False,319.52734375
2072,26.0,12.0,"istanbul, turkey",turkish36,turkish,female,2168,turkey,False,216.81640625
2074,20.0,14.0,"kayseri, turkey",turkish4,turkish,male,384,turkey,False,103.6220703125
2075,30.0,11.0,"istanbul, turkey",turkish5,turkish,female,385,turkey,False,178.79345703125
2076,19.0,14.0,"istanbul, turkey",turkish6,turkish,male,386,turkey,False,111.4013671875
2077,19.0,13.0,"izmir, turkey",turkish7,turkish,male,387,turkey,False,199.41259765625
2078,37.0,17.0,"sivas, turkey",turkish8,turkish,male,478,turkey,False,188.10986328125
2079,25.0,11.0,"istanbul, turkey",turkish9,turkish,male,532,turkey,False,61.53369140625
2084,19.0,5.0,"woodbridge, virginia, usa",twi5,twi,male,2001,usa,False,184.79638671875
2109,24.0,3.0,"bangalore, india",urdu6,urdu,female,1014,india,False,106.28173828125
2112,20.0,5.0,"alexandria, virginia, usa",urdu9,urdu,female,1539,usa,False,114.99365234375
2113,46.0,45.0,"urumqi, xin jiang, china",uyghur1,uyghur,female,392,china,False,351.998046875
2114,34.0,32.0,"kashgar, china",uyghur2,uyghur,female,826,china,False,236.099609375
2115,49.0,29.0,"urumqi, xin jiang, china",uyghur3,uyghur,female,1703,china,False,314.33056640625
2142,24.0,7.0,"tervuren, belgium",vlaams1,vlaams,male,819,belgium,False,120.98779296875
2143,21.0,14.0,"turnhout, belgium",vlaams2,vlaams,female,1472,belgium,False,255.2822265625
2144,22.0,14.0,"herentals, belgium",vlaams3,vlaams,female,1478,belgium,False,179.22900390625
2145,50.0,12.0,"ronse, belgium",vlaams4,vlaams,female,1638,belgium,False,477.00146484375
2152,30.0,12.0,"taizhou, zhejiang, china",wu1,wu,female,1646,china,False,169.68017578125
2155,30.0,12.0,"changsha, hunan, china",xiang2,xiang,male,1417,china,False,212.11962890625
2156,36.0,13.0,"changsha, hunan, china",xiang3,xiang,male,1522,china,False,187.31591796875
2157,23.0,10.0,"zhuzhou, hunan, china",xiang4,xiang,female,2163,china,False,206.517578125
2158,19.0,13.0,"yakutsk, russia",yakut1,yakut,female,1252,russia,False,108.8701171875
2161,78.0,6.0,"winnipeg, manitoba, canada",yiddish2,yiddish,female,405,canada,False,151.70751953125
2162,52.0,5.0,"brooklyn, new york, usa",yiddish3,yiddish,male,1161,usa,False,104.7138671875
2170,31.0,1.0,"bethel, alaska, usa",yupik1,yupik,female,571,usa,False,98.6552734375
