age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,zero_crossing_count,zero_crossing_sum
20.0,18.0,"rio de janeiro, brazil",portuguese25,portuguese,female,972,brazil,False,3076,192.31005859375
25.0,10.0,"campo grande, brazil",portuguese26,portuguese,female,1109,brazil,False,2202,105.9736328125
33.0,8.0,"sao paulo, brazil",portuguese27,portuguese,female,1128,brazil,False,2319,170.0400390625
36.0,10.0,"sao paulo, brazil",portuguese28,portuguese,female,1187,brazil,False,2499,161.7021484375
28.0,8.0,"vitoria, brazil",portuguese29,portuguese,male,1284,brazil,False,2000,166.85693359375
18.0,15.0,"blumenau, brazil",portuguese3,portuguese,female,284,brazil,False,4221,230.5439453125
26.0,24.0,"juiz de fora, brazil",portuguese30,portuguese,female,1285,brazil,False,1784,114.71337890625
29.0,16.0,"belo horizonte, brazil",portuguese31,portuguese,male,1286,brazil,False,1887,209.1845703125
29.0,12.0,"volta redonda, brazil",portuguese32,portuguese,male,1305,brazil,False,2111,112.52978515625
38.0,28.0,"brasilia, brazil",portuguese33,portuguese,male,1316,brazil,False,1892,158.11083984375
18.0,14.0,"porto alegre, brazil",portuguese34,portuguese,male,1376,brazil,False,1977,74.94482421875
22.0,9.0,"sao paulo, brazil",portuguese35,portuguese,female,1389,brazil,False,1867,121.234375
39.0,15.0,"uberlandia, brazil",portuguese36,portuguese,female,1438,brazil,False,2696,367.76318359375
43.0,26.0,"sao paulo, brazil",portuguese37,portuguese,female,1454,brazil,False,2060,104.50390625
25.0,15.0,"rio de janeiro, brazil",portuguese38,portuguese,male,1470,brazil,False,2088,143.6005859375
26.0,8.0,"sao paulo, brazil",portuguese39,portuguese,female,1553,brazil,False,1754,252.16552734375
23.0,0.0,"london, england, uk",portuguese40,portuguese,male,1773,uk,False,1862,208.3701171875
32.0,8.0,"coronel fabriciano, minas gerais, brazil",portuguese43,portuguese,female,1922,brazil,False,2377,114.2607421875
38.0,24.0,"rio de janeiro, brazil",portuguese44,portuguese,female,1930,brazil,False,2001,116.24951171875
19.0,7.0,"salvador, brazil",portuguese45,portuguese,female,1941,brazil,False,1657,182.19189453125
22.0,12.0,"rosario do sul, brazil",portuguese47,portuguese,female,1989,brazil,False,2340,236.39892578125
31.0,26.0,"sao paulo, brazil",portuguese48,portuguese,male,2120,brazil,False,2150,220.94677734375
44.0,15.0,"sao paulo, brazil",portuguese6,portuguese,male,287,brazil,False,1769,121.81982421875
40.0,11.0,"vitoria, brazil",portuguese7,portuguese,male,288,brazil,False,2230,210.85986328125
26.0,7.0,"fortaleza, brazil",portuguese8,portuguese,male,289,brazil,False,2185,158.58642578125
18.0,14.0,"sao paulo, brazil",portuguese9,portuguese,male,290,brazil,False,2018,111.73193359375
22.0,11.0,"ludhiana, india",punjabi10,punjabi,male,2040,india,False,2512,272.384765625
26.0,10.0,"hoshiarpur, india",punjabi2,punjabi,male,292,india,False,2184,93.43115234375
19.0,6.0,"moga, punjab, india",punjabi3,punjabi,male,751,india,False,2144,103.548828125
33.0,3.0,"moga, india",punjabi4,punjabi,female,836,india,False,2369,207.1337890625
49.0,5.0,"ropar, punjab, india",punjabi5,punjabi,male,1612,india,False,4068,550.400390625
44.0,13.0,"jilandhar, punjab, india",punjabi8,punjabi,male,1782,india,False,4989,182.12744140625
19.0,11.0,"kot kapura, india",punjabi9,punjabi,male,2039,india,False,2832,380.63720703125
37.0,36.0,"nizhni novgorod, russia",russian1,russian,male,299,russia,False,2794,207.6748046875
20.0,5.0,"moscow, russia",russian10,russian,female,300,russia,False,1628,69.91845703125
54.0,13.0,"ola magadan, russia",russian11,russian,male,301,russia,False,2879,151.13525390625
62.0,53.0,"st. petersburg, russia",russian12,russian,male,460,russia,False,3412,221.6396484375
26.0,10.0,"moscow, russia",russian13,russian,male,472,russia,False,2280,66.7587890625
33.0,18.0,"pskov, russia",russian14,russian,male,609,russia,False,2897,149.85595703125
37.0,18.0,"pskov, russia",russian17,russian,male,671,russia,False,2166,127.69189453125
23.0,13.0,"komsomolsk-on-amur, russia",russian18,russian,male,831,russia,False,1730,106.64111328125
46.0,10.0,"moscow, russia",russian21,russian,female,954,russia,False,2927,120.0068359375
33.0,19.0,"sochi, russia",russian24,russian,female,1073,russia,False,3231,257.27783203125
21.0,14.0,"moscow, russia",russian27,russian,male,1191,russia,False,1986,193.625
18.0,12.0,"stavropol, russia",russian30,russian,male,1279,russia,False,2179,122.1708984375
19.0,15.0,"vladivostok, russia",russian34,russian,male,1407,russia,False,1938,189.55322265625
27.0,16.0,"dresden, germany",russian35,russian,male,1467,germany,False,3325,402.0751953125
25.0,20.0,"moscow, russia",russian36,russian,male,1518,russia,False,2508,308.49462890625
31.0,10.0,"st. petersburg, russia",russian37,russian,male,1523,russia,False,2456,120.18017578125
25.0,5.0,"brooklyn, new york, usa",russian39,russian,female,1750,usa,False,1712,209.43701171875
68.0,38.0,"moscow, russia",russian4,russian,female,304,russia,False,5759,451.93408203125
30.0,10.0,"nizhni novgorod, russia",russian41,russian,female,1844,russia,False,2293,206.64306640625
24.0,4.0,"moscow, russia",russian42,russian,female,1924,russia,False,1739,206.751953125
27.0,8.0,"st. petersburg, russia",russian43,russian,female,1932,russia,False,1664,226.4501953125
29.0,6.0,"penza, russia",russian44,russian,female,1947,russia,False,1953,118.91748046875
68.0,14.0,"st. petersburg, russia",russian45,russian,female,2027,russia,False,2672,223.5224609375
24.0,7.0,"perm, russia",russian46,russian,female,2105,russia,False,1896,217.50634765625
26.0,6.0,"saransk, russia",russian47,russian,female,2107,russia,False,2031,171.9072265625
25.0,15.0,"khabarovsk, russia",russian5,russian,female,305,russia,False,2643,212.5087890625
26.0,11.0,"moscow, russia",russian6,russian,female,306,russia,False,2363,282.7548828125
66.0,12.0,"moscow, russia",russian8,russian,male,308,russia,False,3533,378.2333984375
23.0,7.0,"moscow, russia",russian9,russian,male,309,russia,False,1947,35.16845703125
20.0,5.0,"miami, florida, usa",spanish72,spanish,female,1238,usa,False,1643,302.0771484375
21.0,6.0,"alexandria, virginia, usa",tagalog17,tagalog,male,2146,usa,False,2140,215.81298828125
21.0,7.0,"taishan, guangdong, china",taishan1,taishan,male,362,china,False,2564,326.30859375
35.0,4.0,"madras, tamil nadu, india",tamil2,tamil,female,429,india,False,1874,98.13623046875
26.0,10.0,"chennai, india",tamil3,tamil,male,531,india,False,1637,122.08740234375
36.0,5.0,"coimbatore, tamil nadu, india",tamil5,tamil,female,1723,india,False,2236,97.2646484375
47.0,6.0,"bangalore, karnataka, india",tamil6,tamil,female,2076,india,False,2109,180.98974609375
29.0,10.0,"kargali, tatarstan, russia",tatar1,tatar,female,368,russia,False,2233,145.54052734375
31.0,6.0,"kadapa, india",telugu1,telugu,male,369,india,False,2025,164.94287109375
18.0,6.0,"guntur, andhra pradesh, india",telugu2,telugu,male,370,india,False,2597,223.03955078125
59.0,8.0,"guangdong province, guangdong, china",teochew1,teochew,female,569,china,False,2273,161.91796875
20.0,7.0,"mysore, india",tibetan3,tibetan,female,376,india,False,3686,341.228515625
25.0,17.0,"adigrat, ethiopia",tigrigna1,tigrigna,female,377,ethiopia,False,2819,175.6845703125
58.0,15.0,"adigrat, ethiopia",tigrigna6,tigrigna,female,1151,ethiopia,False,2379,106.701171875
27.0,26.0,"bingol, turkey",turkish1,turkish,female,381,turkey,False,2937,247.6064453125
27.0,11.0,"ankara, turkey",turkish10,turkish,male,578,turkey,False,1722,104.51513671875
24.0,23.0,"kocaeli, turkey",turkish11,turkish,female,634,turkey,False,1871,149.14794921875
25.0,20.0,"giresun, turkey",turkish12,turkish,male,672,turkey,False,2228,169.65673828125
18.0,3.0,"istanbul, turkey",turkish13,turkish,female,686,turkey,False,1869,104.1923828125
23.0,6.0,"istanbul, turkey",turkish14,turkish,female,735,turkey,False,2391,203.96142578125
18.0,10.0,"ankara, turkey",turkish15,turkish,male,736,turkey,False,1624,151.9853515625
25.0,12.0,"kars, turkey",turkish16,turkish,male,745,turkey,False,2132,292.400390625
31.0,6.0,"ankara, turkey",turkish17,turkish,male,763,turkey,False,1590,76.45361328125
27.0,9.0,"stuttgart, germany",turkish18,turkish,male,926,germany,False,2206,143.4482421875
25.0,18.0,"istanbul, turkey",turkish19,turkish,male,971,turkey,False,2514,129.43994140625
24.0,16.0,"ankara, turkey",turkish2,turkish,male,382,turkey,False,3029,150.4169921875
19.0,9.0,"kocaeli, turkey",turkish20,turkish,female,1144,turkey,False,1968,94.71484375
18.0,4.0,"istanbul, turkey",turkish21,turkish,female,1210,turkey,False,1862,174.76416015625
23.0,6.0,"istanbul, turkey",turkish22,turkish,male,1282,turkey,False,1824,95.6845703125
37.0,11.0,"adana, turkey",turkish23,turkish,female,1291,turkey,False,2395,245.283203125
31.0,12.0,"istanbul, turkey",turkish24,turkish,male,1329,turkey,False,2540,205.4599609375
32.0,26.0,"kars, turkey",turkish25,turkish,male,1570,turkey,False,2302,153.9912109375
45.0,22.0,"sivas, turkey",turkish26,turkish,male,1704,turkey,False,2436,285.6396484375
18.0,7.0,"istanbul, turkey",turkish27,turkish,female,1730,turkey,False,1937,318.7197265625
24.0,4.0,"istanbul, turkey",turkish28,turkish,female,1772,turkey,False,1899,131.55126953125
21.0,11.0,"ankara, turkey",turkish29,turkish,female,1808,turkey,False,2103,133.74853515625
27.0,12.0,"adana, turkey",turkish3,turkish,male,383,turkey,False,2411,156.15234375
24.0,11.0,"izmir, turkey",turkish30,turkish,female,1929,turkey,False,2179,181.3232421875
24.0,11.0,"diyarbakir, turkey",turkish31,turkish,male,2032,turkey,False,2648,361.59326171875
24.0,11.0,"diyarbakir, turkey",turkish32,turkish,male,2033,turkey,False,2692,341.81494140625
24.0,11.0,"diyarbakir, turkey",turkish33,turkish,male,2034,turkey,False,2460,304.853515625
24.0,11.0,"diyarbakir, turkey",turkish34,turkish,male,2035,turkey,False,2998,200.78662109375
24.0,11.0,"izmir, turkey",turkish35,turkish,female,2048,turkey,False,2168,319.52734375
26.0,12.0,"istanbul, turkey",turkish36,turkish,female,2168,turkey,False,2300,216.81640625
20.0,14.0,"kayseri, turkey",turkish4,turkish,male,384,turkey,False,2571,103.6220703125
30.0,11.0,"istanbul, turkey",turkish5,turkish,female,385,turkey,False,2840,178.79345703125
19.0,14.0,"istanbul, turkey",turkish6,turkish,male,386,turkey,False,1917,111.4013671875
19.0,13.0,"izmir, turkey",turkish7,turkish,male,387,turkey,False,2050,199.41259765625
37.0,17.0,"sivas, turkey",turkish8,turkish,male,478,turkey,False,3682,188.10986328125
25.0,11.0,"istanbul, turkey",turkish9,turkish,male,532,turkey,False,1758,61.53369140625
19.0,5.0,"woodbridge, virginia, usa",twi5,twi,male,2001,usa,False,1964,184.79638671875
24.0,3.0,"bangalore, india",urdu6,urdu,female,1014,india,False,2133,106.28173828125
20.0,5.0,"alexandria, virginia, usa",urdu9,urdu,female,1539,usa,False,2229,114.99365234375
46.0,45.0,"urumqi, xin jiang, china",uyghur1,uyghur,female,392,china,False,4592,351.998046875
34.0,32.0,"kashgar, china",uyghur2,uyghur,female,826,china,False,4334,236.099609375
49.0,29.0,"urumqi, xin jiang, china",uyghur3,uyghur,female,1703,china,False,2895,314.33056640625
24.0,7.0,"tervuren, belgium",vlaams1,vlaams,male,819,belgium,False,2232,120.98779296875
21.0,14.0,"turnhout, belgium",vlaams2,vlaams,female,1472,belgium,False,2093,255.2822265625
22.0,14.0,"herentals, belgium",vlaams3,vlaams,female,1478,belgium,False,1813,179.22900390625
50.0,12.0,"ronse, belgium",vlaams4,vlaams,female,1638,belgium,False,2570,477.00146484375
30.0,12.0,"taizhou, zhejiang, china",wu1,wu,female,1646,china,False,2642,169.68017578125
30.0,12.0,"changsha, hunan, china",xiang2,xiang,male,1417,china,False,2408,212.11962890625
36.0,13.0,"changsha, hunan, china",xiang3,xiang,male,1522,china,False,2743,187.31591796875
23.0,10.0,"zhuzhou, hunan, china",xiang4,xiang,female,2163,china,False,2338,206.517578125
19.0,13.0,"yakutsk, russia",yakut1,yakut,female,1252,russia,False,1679,108.8701171875
78.0,6.0,"winnipeg, manitoba, canada",yiddish2,yiddish,female,405,canada,False,1893,151.70751953125
52.0,5.0,"brooklyn, new york, usa",yiddish3,yiddish,male,1161,usa,False,2056,104.7138671875
31.0,1.0,"bethel, alaska, usa",yupik1,yupik,female,571,usa,False,2078,98.6552734375
